data:text/csv;charset=utf-8,
year,occupation_family,occupation_group,average_age,average_wage,wage,jobs,average_establishment_size,color,icon,ID CBO
2008,"Trabalhadores dos Serviços Funerários","Trabalhadores de Serviços e Comércio",45,1728.63,1469336,850,5,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5165"
2008,"Instaladores e Reparadores de Linhas de Comunicações","Trabalhadores Especializados da Produção",43,1607.61,1696033.06,1055,4,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7321"
2008,"Professores de Ciências Sociais Aplicadas do Ensino Superior","Profissionais das Ciências e das Artes",40,1111.79,4131422.34,3716,48,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2348"
2008,"Gerentes de Produção e Operações na Indústria","Dirigentes",37,1464.09,143481.31,98,2,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1412"
2008,"Técnicos em Produção Alimentos","Técnicos de Nível Médio",41,1014.32,862177.06,850,9,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3252"
2008,"Diretores de Pesquisa e Desenvolvimento","Dirigentes",42,4888.48,156431.48,32,1,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1237"
2008,"Artistas Visuais","Profissionais das Ciências e das Artes",43,1850.76,695886.19,376,2,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2624"
2008,"Trabalhadores de Caldeiraria","Trabalhadores Especializados da Produção",47,1369.99,708289.17,517,2,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7244"
2008,"Geólogos e Afins","Profissionais das Ciências e das Artes",48,5992.12,2468754.94,412,4,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2134"
2008,"Gerentes de Manutenção e Afins","Dirigentes",42,3105.81,4062403.46,1308,9,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1427"
2008,"Magarefes","Trabalhadores da Indústria",41,1171.71,6087059.57,5195,15,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8485"
2008,"Diretores de Suprimentos e Afins","Dirigentes",41,2249.59,665880.26,296,2,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1234"
2008,"Trabalhadores de Embalagem e Etiquetagem","Trabalhadores Especializados da Produção",43,646.27,34899.03,54,2,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7841"
2008,"Técnicos de Elevadores","Trabalhadores de Manutenção e Reparação",43,931.46,223551.73,240,8,"#581F05","/static/img/icons/occupation_group/occupation_group_9.png","9541"
2008,"Trabalhadores de Forjamento de Metais","Trabalhadores Especializados da Produção",50,1372.06,64487.07,47,1,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7221"
2008,"Técnicos em Geologia","Técnicos de Nível Médio",45,4123.06,189661,46,3,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3161"
2008,"Trabalhadores Florestais Polivalentes","Trabalhadores Agropecuários, Florestais e da Pesca",37,702.61,416651.72,593,7,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6320"
2008,"Motociclistas de Entregas Rápidas","Trabalhadores de Serviços e Comércio",42,863.78,519134.87,601,4,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5191"
2008,"Supervisores na Exploração Agropecuária","Trabalhadores Agropecuários, Florestais e da Pesca",39,1450.29,342270.24,236,3,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6201"
2008,"Corretores de Seguros","Técnicos de Nível Médio",39,717.51,9327.64,13,3,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3545"
2008,"Operadores de Instalações de Refrigeração","Trabalhadores da Indústria",49,680.51,6124.62,9,3,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8625"
2008,"Tabeliães e Registradores","Profissionais das Ciências e das Artes",41,1726.23,326258.07,189,2,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2413"
2008,"Técnicos em Instrumentação e Calibração","Técnicos de Nível Médio",44,1233.12,263887.75,214,4,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3134"
2008,"Auxiliares de Correios","Trabalhadores de Serviços Administrativos",36,674.75,163289.83,242,1,"#B7834B","/static/img/icons/occupation_group/occupation_group_4.png","4152"
2008,"Operadores de Distribuição de Energia","Trabalhadores da Indústria",40,517.16,8791.84,17,1,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8612"
2008,"Operadores de Acabamento de Chapas e Metais","Trabalhadores da Indústria",40,780.48,29658.54,38,3,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8214"
2008,"Engenheiros em Computação","Profissionais das Ciências e das Artes",30,3085.22,252988.71,82,5,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2122"
2008,"Técnicos de TV e Vídeo","Técnicos de Nível Médio",44,1657.92,571983.2,345,3,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3732"
2008,"Trabalhadores da Extração de Minerais Sólidos","Trabalhadores Especializados da Produção",48,875.03,218758.8,250,3,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7111"
2008,"Trabalhadores na Avicultura e Cunicultura","Trabalhadores Agropecuários, Florestais e da Pesca",42,472.89,5201.84,11,5,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6233"
2008,"Desenhistas Técnicos de Produtos e Serviços","Técnicos de Nível Médio",45,1911.08,248441.25,130,2,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3184"
2008,"Técnicos em Mineração","Técnicos de Nível Médio",45,1939.49,19394.99,10,1,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3163"
2008,"Trabalhadores de Montagem de Móveis","Trabalhadores Especializados da Produção",49,990.52,45564.15,46,3,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7741"
2008,"Supervisores das Artes Gráficas","Trabalhadores Especializados da Produção",41,1306.49,84922.11,65,2,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7606"
2008,"Charuteiros","Trabalhadores da Indústria",52,1530.22,26013.86,17,3,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8422"
2008,"Técnicos em Transportes Metroferroviários","Técnicos de Nível Médio",37,801.94,86610.16,108,6,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3424"
2008,"Coletores de Material Reciclável","Trabalhadores de Serviços e Comércio",39,519.94,208497.15,401,10,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5192"
2008,"Escriturários de Serviços Bancários","Trabalhadores de Serviços Administrativos",42,1044.58,1727740.88,1654,8,"#B7834B","/static/img/icons/occupation_group/occupation_group_4.png","4132"
2008,"Supervisores de Tratamento de Metais","Trabalhadores Especializados da Produção",50,1065.93,69285.46,65,3,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7201"
2008,"Instaladores de Equipamentos de Refrigeração","Trabalhadores Especializados da Produção",46,1540.19,16942.19,11,1,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7257"
2008,"Supervisores na Confecção do Vestuário","Trabalhadores Especializados da Produção",47,973.22,23357.43,24,1,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7603"
2008,"Artesãos de Produtos de Papel","Trabalhadores da Indústria",27,534.56,2138.27,4,2,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8332"
2008,"Técnicos em Pecuária","Técnicos de Nível Médio",41,998.48,60907.78,61,1,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3231"
2008,"Representantes Comerciais Autônomos","Técnicos de Nível Médio",39,1423.13,4269.39,3,1,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3547"
2008,"Músicos Compositores","Profissionais das Ciências e das Artes",40,1063.35,2310663.45,2173,5,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2626"
2008,"Diretores de Operações em Intermediação Financeira","Dirigentes",41,2002.94,132194.61,66,1,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1227"
2008,"Supervisores de Produção em Indústrias Químicas","Trabalhadores da Indústria",56,5037.81,10075.62,2,1,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8101"
2008,"Profissionais da Matemática","Profissionais das Ciências e das Artes",51,3643.42,958221.51,263,7,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2111"
2008,"Montadores de Equipamentos Eletroeletrônicos","Trabalhadores Especializados da Produção",40,1439.98,192957.93,134,2,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7311"
2008,"Supervisores na Área Florestal e Aquicultura","Trabalhadores Agropecuários, Florestais e da Pesca",49,1687.52,197439.92,117,6,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6301"
2008,"Trabalhadores da Preparação da Madeira","Trabalhadores Especializados da Produção",38,581.6,28498.65,49,6,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7721"
2008,"Pilotos de Aviação Comercial","Técnicos de Nível Médio",42,1126.52,46187.43,41,3,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3411"
2008,"Pesquisadores das Ciências da Agricultura","Profissionais das Ciências e das Artes",51,5421.57,303608.03,56,3,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2034"
2008,"Operadores de Máquinas de Concreto","Trabalhadores Especializados da Produção",45,994.29,200847.49,202,5,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7154"
2008,"Técnicos do Mobiliário","Técnicos de Nível Médio",33,770.76,10790.75,14,2,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3192"
2008,"Operadores de Máquinas de Produtos Plásticos","Trabalhadores da Indústria",47,1366.76,10934.11,8,2,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8117"
2008,"Apresentadores","Técnicos de Nível Médio",37,1285.49,227532.04,177,5,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3763"
2008,"Trabalhadores na Fabricação de Laticínios","Trabalhadores da Indústria",42,814.5,50499.07,62,2,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8415"
2008,"Trabalhadores do Acabamento de Couros e peles","Trabalhadores Especializados da Produção",39,885.06,62839.43,71,10,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7623"
2008,"Produtores em Pecuária Polivalentes","Trabalhadores Agropecuários, Florestais e da Pesca",46,613.76,4910.09,8,1,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6130"
2008,"Operadores de Telemarketing","Trabalhadores de Serviços Administrativos",38,923.36,118191.2,128,4,"#B7834B","/static/img/icons/occupation_group/occupation_group_4.png","4223"
2008,"Montadores de Máquinas Pesadas","Trabalhadores Especializados da Produção",35,1324.36,10594.89,8,4,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7253"
2008,"Técnicos em Cenografia","Técnicos de Nível Médio",48,2283.77,938632.48,411,10,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3742"
2008,"Editores","Profissionais das Ciências e das Artes",36,1984.23,136912.51,69,3,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2616"
2008,"Analistas de Comércio Exterior","Técnicos de Nível Médio",36,2582.04,30984.59,12,3,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3543"
2008,"Operadores de Fiação","Trabalhadores Especializados da Produção",47,686.12,29503.39,43,2,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7612"
2008,"Trabalhadores de Acabamento de Calçados","Trabalhadores Especializados da Produção",41,512,77312.11,151,30,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7643"
2008,"Técnicos de Sistemas Eletroeletrônicos de Segurança","Trabalhadores de Manutenção e Reparação",43,1897.83,13284.87,7,1,"#581F05","/static/img/icons/occupation_group/occupation_group_9.png","9513"
2008,"Supervisores de Fabricação Eletroeletrônica","Trabalhadores Especializados da Produção",44,1381.45,85650.02,62,4,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7301"
2008,"Carvoejadores","Trabalhadores Agropecuários, Florestais e da Pesca",43,645.31,1057675.61,1639,22,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6326"
2008,"Profissionais de Direitos Autorais","Técnicos de Nível Médio",36,777.87,150129.79,193,4,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3524"
2008,"Diretores de Operações em Comércio","Dirigentes",35,2548.93,50978.76,20,1,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1224"
2008,"Trabalhadores de Segurança nos Transportes","Trabalhadores de Serviços e Comércio",42,661.05,81970.66,124,8,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5111"
2008,"Alimentadores de Linhas de Produção","Trabalhadores Especializados da Produção",40,728.62,679808.09,933,16,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7842"
2008,"Diretores de Produção e Operações Agropecuária","Dirigentes",39,1096.35,62492.14,57,1,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1221"
2008,"Pesquisadores das Ciências da Saúde","Profissionais das Ciências e das Artes",43,7219.79,9501253.29,1316,50,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2033"
2008,"Condutores de Veículos de Tração Animal","Trabalhadores Especializados da Produção",45,742.43,106167.66,143,6,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7828"
2008,"Trabalhadores de Trefilação e Estiramento de Metais","Trabalhadores Especializados da Produção",35,537.62,2150.5,4,2,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7224"
2008,"Trabalhadores de Extração de Sal","Trabalhadores Especializados da Produção",46,472.46,31182.6,66,8,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7114"
2008,"Trabalhadores no beneficiamento de Pedras","Trabalhadores Especializados da Produção",47,747.16,14196.11,19,1,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7122"
2008,"Operadores de Instalações de Sinterização","Trabalhadores da Indústria",37,923.16,42465.39,46,5,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8211"
2008,"Atletas Profissionais","Técnicos de Nível Médio",36,1128.82,71116.13,63,1,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3771"
2008,"Produtores Agropecuários em Geral","Trabalhadores Agropecuários, Florestais e da Pesca",38,572.22,10872.25,19,1,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6110"
2008,"Agricultores nas Culturas de Plantas Estimulantes","Trabalhadores Agropecuários, Florestais e da Pesca",38,327.63,655.26,2,2,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6226"
2008,"Técnicos de Manutenção de Máquinas","Técnicos de Nível Médio",45,1287.84,190601.31,148,3,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3144"
2008,"Mecânicos de Equipamentos Esportivos","Trabalhadores de Manutenção e Reparação",46,955.05,33427,35,2,"#581F05","/static/img/icons/occupation_group/occupation_group_9.png","9193"
2008,"Supervisores de Manutenção Eletromecânica","Trabalhadores de Manutenção e Reparação",44,979.88,9798.85,10,1,"#581F05","/static/img/icons/occupation_group/occupation_group_9.png","9503"
